order_id,customer_id,order_date,total_amount,status,channel
605.0,2615.0,invalid_date,128,completed,
606.0,3351.0,2021/09/30,377,completed,app
607.0,1430.0,,R 2972,completed,
608.0,3085.0,1975/02/11,"R3862,76",completed,store
609.0,2755.0,1988/07/31,R 3117,CANCELLED,app
610.0,3438.0,2017/09/25,"R4823,63",Completed,
611.0,3158.0,1990/08/29,,Done,web
612.0,1105.0,invalid_date,"R3841,67",Done,app
613.0,2716.0,2012/09/04,,Done,
614.0,449.0,2019-10-21,R -200,completed,app
615.0,3540.0,2019-09-28,R -200,,store
616.0,340.0,,R 1857,completed,
617.0,3265.0,invalid_date,,Done,store
618.0,2490.0,invalid_date,R 2989,completed,app
619.0,2587.0,1989-02-02,,Completed,
620.0,4357.0,invalid_date,"R2053,24",completed,web
621.0,3794.0,invalid_date,3239,Done,store
622.0,4419.0,,R 758,Completed,app
623.0,,invalid_date,,,
624.0,4686.0,30/05/2002,1470,Done,store
625.0,1990.0,09/01/2011,,CANCELLED,
626.0,1282.0,2017-06-18,R -200,,web
627.0,798.0,,"R2870,94",Completed,app
628.0,849.0,,R -200,CANCELLED,store
629.0,3272.0,2022-02-16,4584,Completed,app
630.0,4899.0,,"R1174,35",Done,web
631.0,3381.0,07/06/1999,R 2391,Completed,
632.0,4536.0,,R 503,completed,store
,,invalid_date,,CANCELLED,web
634.0,2120.0,1998-09-13,R -200,,app
635.0,1653.0,1983/02/17,R 4378,Completed,store
636.0,4987.0,invalid_date,,CANCELLED,
637.0,,invalid_date,,completed,app
638.0,3084.0,,,CANCELLED,app
639.0,709.0,1996-10-23,R 308,Completed,web
640.0,4639.0,,4398,Done,store
641.0,4153.0,,,,web
642.0,422.0,2003-08-06,R -200,completed,app
643.0,,,R 2476,Completed,web
644.0,3702.0,1992-02-04,,CANCELLED,
645.0,492.0,,"R19,13",CANCELLED,
646.0,,15/03/2024,3036,CANCELLED,app
647.0,174.0,20/11/1993,R 4242,CANCELLED,store
648.0,4897.0,,"R2257,77",,store
649.0,1349.0,invalid_date,"R1678,33",completed,app
650.0,3009.0,invalid_date,R -200,Completed,store
651.0,4319.0,invalid_date,R -200,,app
652.0,4916.0,2011-02-16,,CANCELLED,app
653.0,4531.0,1986/07/16,R 2153,Completed,app
654.0,41.0,,3551,CANCELLED,web
655.0,2251.0,1987/12/18,"R3537,89",CANCELLED,app
656.0,1554.0,2000-02-20,,Completed,app
657.0,2617.0,2002-10-03,"R1710,76",completed,store
658.0,1400.0,2020-10-22,,Done,store
659.0,287.0,,R 4175,CANCELLED,
660.0,3683.0,1988-03-23,"R4163,89",CANCELLED,
661.0,821.0,,R 1603,completed,
662.0,3642.0,1970/02/21,803,Done,app
663.0,67.0,invalid_date,"R1165,10",,web
664.0,4457.0,,,,store
665.0,3257.0,,R -200,completed,
666.0,4409.0,invalid_date,,CANCELLED,
667.0,4987.0,invalid_date,"R4591,75",Done,web
668.0,583.0,2001/07/14,"R4517,36",completed,store
669.0,1835.0,12/02/2000,R 4035,CANCELLED,
670.0,4553.0,05/12/2011,1440,completed,store
671.0,3431.0,invalid_date,3704,Done,store
672.0,4304.0,1979-01-20,"R4928,77",Done,web
673.0,1912.0,invalid_date,,CANCELLED,app
674.0,142.0,1971/06/23,R 3598,CANCELLED,app
675.0,1303.0,invalid_date,,,app
676.0,1277.0,,R -200,,store
677.0,593.0,1982-03-10,2222,Done,web
678.0,3319.0,24/03/1982,1478,Completed,web
679.0,4624.0,,R -200,Completed,
680.0,,09/04/1996,3053,CANCELLED,
681.0,4456.0,1989-11-06,R 1513,Completed,
682.0,3123.0,invalid_date,1983,completed,store
683.0,2947.0,27/06/2013,R -200,Completed,web
684.0,,,"R4080,51",,store
685.0,4345.0,2012-12-20,"R4531,33",Completed,app
686.0,,2017-02-18,,Done,web
687.0,4442.0,,3827,CANCELLED,store
,1934.0,2008/05/17,R 2786,,web
,99.0,,"R224,82",Done,store
,3107.0,15/05/1971,3582,Done,app
691.0,2387.0,24/10/2022,,completed,web
692.0,,17/02/1994,R 658,completed,web
693.0,1412.0,,R 2863,Done,store
694.0,,13/06/2008,1446,Done,web
695.0,2428.0,invalid_date,R 3314,completed,
696.0,3952.0,09/10/1989,R -200,Completed,store
697.0,,29/06/1975,,CANCELLED,
698.0,1271.0,02/04/2023,606,Completed,app
699.0,3063.0,1991/04/05,,Done,web
700.0,3716.0,,955,Done,
701.0,3810.0,invalid_date,1418,completed,
702.0,4976.0,invalid_date,75,Completed,app
703.0,1487.0,2008-11-11,3712,Done,store
704.0,1298.0,invalid_date,R 3998,completed,store
705.0,,1975/01/17,1071,completed,
706.0,1670.0,invalid_date,2892,Completed,store
707.0,2303.0,31/12/2024,R -200,Done,
708.0,1136.0,1973/11/21,R 1738,,web
709.0,1469.0,1979/09/07,R -200,CANCELLED,store
710.0,542.0,invalid_date,"R685,37",Completed,app
711.0,643.0,invalid_date,R -200,completed,web
712.0,1788.0,invalid_date,4037,Completed,web
713.0,1838.0,01/12/2019,R -200,CANCELLED,app
714.0,1785.0,,3347,Completed,store
715.0,1886.0,02/06/1988,1897,Completed,
716.0,200.0,2026-01-24,"R4121,1",Completed,store
717.0,,invalid_date,456,,
718.0,2556.0,,3710,,app
719.0,2903.0,,,CANCELLED,web
720.0,,01/05/2019,R -200,Done,app
721.0,4853.0,2008/02/15,,Completed,store
722.0,1065.0,1992/01/26,R -200,Completed,web
723.0,505.0,invalid_date,R 131,,app
724.0,1869.0,invalid_date,R 4156,,
725.0,3044.0,25/10/1982,3550,Done,store
726.0,,invalid_date,R -200,completed,web
727.0,2654.0,30/12/1973,"R4558,85",Completed,
728.0,3574.0,invalid_date,R 2180,completed,store
729.0,1703.0,1977-08-13,1519,Completed,
730.0,4586.0,,,Done,app
731.0,1560.0,2025/01/05,,,store
732.0,1037.0,2017-11-14,R -200,CANCELLED,
733.0,2571.0,1990/12/20,R 2919,Completed,web
734.0,1381.0,1970/12/21,R 4848,CANCELLED,app
735.0,2046.0,1984-06-24,R -200,Completed,store
736.0,3412.0,2004/03/08,R -200,,
737.0,3047.0,2005/09/24,R -200,Completed,app
738.0,914.0,2016-08-28,R -200,Completed,app
739.0,1085.0,invalid_date,,,
740.0,,2001/02/25,R 677,CANCELLED,store
741.0,2279.0,invalid_date,3690,CANCELLED,app
742.0,3620.0,,R -200,Completed,store
743.0,4776.0,2019/07/30,3479,,
744.0,4284.0,invalid_date,R 1599,completed,web
745.0,2695.0,1988-05-24,R 4254,CANCELLED,web
746.0,775.0,1989/06/11,R -200,completed,store
747.0,1388.0,1992-04-09,4256,CANCELLED,store
748.0,2936.0,invalid_date,,,app
749.0,2134.0,16/06/1992,R -200,completed,app
750.0,2361.0,,"R1459,53",Completed,store
751.0,853.0,27/02/2004,,completed,
752.0,2653.0,1979/08/16,"R3373,44",CANCELLED,
753.0,2139.0,1986-10-21,3959,Completed,store
754.0,1853.0,1981/09/18,R 2392,Done,web
755.0,4853.0,1996/07/30,R -200,Done,web
756.0,992.0,05/12/2015,R -200,Completed,store
757.0,287.0,2000/03/15,R 4742,CANCELLED,web
,62.0,06/09/1990,,Completed,
759.0,1221.0,2011-02-03,R -200,,app
760.0,2562.0,1988-07-08,3612,Completed,store
761.0,440.0,,,completed,
762.0,650.0,16/07/1974,R -200,completed,
763.0,4280.0,1979/09/14,R -200,CANCELLED,app
764.0,,23/09/1998,R -200,,
765.0,4632.0,invalid_date,,,store
766.0,4867.0,,R -200,,app
767.0,1985.0,,R -200,,web
768.0,2050.0,1995-03-25,,Done,web
769.0,982.0,,"R3165,51",,app
770.0,2569.0,invalid_date,,,app
771.0,4919.0,2013-04-01,R 3067,,web
772.0,2215.0,1978/03/10,,Completed,app
773.0,297.0,05/02/1988,R -200,CANCELLED,store
774.0,4381.0,2018/07/13,,completed,
775.0,4148.0,2008-04-22,,CANCELLED,
776.0,841.0,1983/11/21,"R178,98",CANCELLED,
777.0,3362.0,invalid_date,R 3225,,app
778.0,379.0,31/01/2021,"R3184,41",completed,
779.0,336.0,invalid_date,R 4943,Completed,web
780.0,3249.0,1972/04/10,4512,Completed,
781.0,4930.0,invalid_date,"R939,44",Done,store
,675.0,03/10/1992,,completed,app
783.0,3688.0,,1959,Done,web
784.0,2799.0,1974-05-04,"R3470,18",Done,app
785.0,33.0,30/10/1978,3102,CANCELLED,web
786.0,3325.0,invalid_date,,CANCELLED,app
787.0,,1996-11-16,,completed,store
788.0,4689.0,,,,web
789.0,3592.0,,R 708,Completed,store
790.0,3679.0,16/07/1997,R -200,,app
791.0,1154.0,2017/01/17,R -200,completed,
792.0,4429.0,1983-07-22,1988,CANCELLED,
793.0,3827.0,invalid_date,R -200,Done,web
794.0,4351.0,,R -200,Done,store
795.0,3802.0,invalid_date,R 3030,,
796.0,,1989-09-04,R 4979,Done,
797.0,,2006/11/26,R 1573,Done,store
798.0,4246.0,1983-05-27,R 4914,completed,store
799.0,3925.0,2003/07/24,,Done,app
800.0,1755.0,,R -200,completed,web
801.0,1239.0,invalid_date,,Completed,web
802.0,4821.0,2024-05-04,R 4873,Completed,
803.0,125.0,1973-11-20,R 371,CANCELLED,web
804.0,4687.0,1990/06/30,,CANCELLED,store
805.0,,03/06/2004,R -200,,web
806.0,1269.0,invalid_date,1055,Completed,app
807.0,4182.0,1975/08/25,1360,Completed,store
808.0,848.0,1995/05/31,R 3417,Done,web
809.0,1204.0,1998-01-16,R 3388,,
810.0,4951.0,,R -200,,store
811.0,3522.0,2016-01-05,2698,Done,
812.0,598.0,2020-12-21,R 626,CANCELLED,
813.0,1146.0,invalid_date,R -200,Completed,web
814.0,2887.0,1972/02/19,4009,Completed,web
815.0,720.0,invalid_date,,completed,
816.0,4600.0,,"R2442,85",Completed,web
817.0,1389.0,,"R1409,95",,store
818.0,,1998/05/08,R 3870,Completed,web
819.0,3161.0,,R 4407,CANCELLED,
820.0,,2007-10-30,,Completed,
821.0,1516.0,2012/02/19,R 4664,,app
822.0,2211.0,invalid_date,R 3790,Done,
823.0,1943.0,invalid_date,R 961,Completed,
824.0,4847.0,invalid_date,3922,,
825.0,4895.0,invalid_date,,,web
826.0,379.0,07/09/1986,1800,CANCELLED,web
827.0,3137.0,16/03/1983,"R2429,73",CANCELLED,store
828.0,947.0,1982/08/10,R -200,CANCELLED,app
829.0,3160.0,invalid_date,4075,Done,store
830.0,,18/08/2012,1454,Completed,store
831.0,1293.0,invalid_date,R 334,Completed,app
832.0,820.0,,R -200,,store
833.0,3589.0,,,Completed,
834.0,4539.0,1978-11-09,R 3180,CANCELLED,store
835.0,1331.0,25/03/1977,R 3222,,web
836.0,4631.0,invalid_date,"R2022,52",,app
837.0,4543.0,invalid_date,2394,,
838.0,4311.0,invalid_date,"R2535,12",Done,store
,696.0,18/08/2023,R 1309,CANCELLED,app
840.0,918.0,invalid_date,R 3088,Done,app
841.0,4004.0,2010/09/20,,CANCELLED,store
842.0,,1986/04/11,"R1717,64",completed,web
843.0,3557.0,1996-10-11,,Completed,
844.0,2481.0,03/06/1990,855,CANCELLED,
845.0,,,R 718,,
846.0,4445.0,invalid_date,"R3019,97",CANCELLED,store
847.0,2167.0,invalid_date,"R2825,44",CANCELLED,store
848.0,35.0,invalid_date,R 3312,CANCELLED,web
849.0,2046.0,invalid_date,"R2396,93",completed,
850.0,4511.0,invalid_date,365,completed,
851.0,1431.0,invalid_date,R 2935,CANCELLED,
852.0,3799.0,1990-11-26,R -200,completed,app
853.0,4493.0,1973/10/18,1512,,web
854.0,,12/01/2007,,Done,web
855.0,,03/08/2015,4187,Completed,store
856.0,298.0,21/07/1981,,,web
857.0,1568.0,1999/07/15,R 2335,CANCELLED,store
,1791.0,11/09/1977,"R136,59",Completed,web
859.0,2699.0,2009-08-08,"R201,99",,app
860.0,1673.0,invalid_date,R -200,,app
861.0,2167.0,02/10/1983,R 1926,,store
862.0,4790.0,invalid_date,"R2107,81",Completed,app
863.0,2791.0,25/07/1977,1415,Completed,web
864.0,2086.0,14/05/2000,R 3814,,web
865.0,1641.0,1978-04-06,R -200,completed,
866.0,306.0,,R 1449,completed,app
867.0,1479.0,,,CANCELLED,app
868.0,1048.0,,,completed,web
,1595.0,2006-06-13,,completed,app
870.0,732.0,12/10/1993,"R2999,36",,store
871.0,1135.0,1976/08/03,R -200,completed,
872.0,1509.0,25/12/1990,R -200,,app
,3765.0,2019-01-16,304,Done,store
874.0,1821.0,1971-04-11,,,
875.0,4650.0,1992-03-30,"R2637,91",Completed,
876.0,3067.0,1978/08/11,"R2087,90",Done,web
877.0,4511.0,16/12/1990,,completed,app
878.0,3718.0,20/07/2005,R -200,Completed,web
879.0,3098.0,invalid_date,R 4719,CANCELLED,web
880.0,376.0,,"R3090,22",Completed,app
881.0,1057.0,2001/12/02,"R36,91",,
882.0,1156.0,12/04/2010,R 3799,Done,store
,3668.0,1984/01/29,"R344,50",CANCELLED,store
884.0,841.0,invalid_date,,Completed,web
885.0,3772.0,04/05/1989,1918,CANCELLED,store
886.0,2301.0,2007-04-26,2750,,app
887.0,4174.0,2002/12/06,"R61,8",Done,web
888.0,2764.0,1981-02-28,,Completed,store
889.0,4717.0,14/09/2001,"R703,14",completed,app
890.0,3722.0,2009-09-13,,Completed,
891.0,,2023/06/17,R -200,completed,store
892.0,2122.0,,"R3371,41",CANCELLED,web
893.0,4555.0,invalid_date,R 3269,Done,web
,,1996-09-04,R 1549,CANCELLED,store
895.0,3676.0,invalid_date,"R3340,61",CANCELLED,
896.0,4516.0,,R 499,Done,store
897.0,2373.0,09/08/1976,3002,Done,app
898.0,4091.0,12/01/1976,,completed,
899.0,3474.0,,R -200,Done,store
900.0,,2014/04/16,R 1771,Done,
901.0,2497.0,,,Completed,store
902.0,1620.0,,2206,Done,store
903.0,4560.0,1978/12/11,,completed,web
904.0,2827.0,2005-08-23,R 2989,Done,store
905.0,4123.0,09/04/1994,"R976,22",completed,app
906.0,2286.0,2014-05-31,,Completed,app
907.0,1758.0,invalid_date,R -200,Done,app
908.0,1439.0,invalid_date,,Done,store
,3236.0,2026/01/11,3597,,store
,1924.0,2020-09-14,R 1383,Completed,store
911.0,891.0,2012/08/15,"R2974,49",Done,app
912.0,2970.0,25/11/1973,347,,
,4217.0,1991-08-27,R 2908,completed,store
914.0,4486.0,,,Done,app
915.0,,28/12/2000,"R3876,62",Completed,app
916.0,,invalid_date,"R1972,69",Done,app
917.0,427.0,26/11/1985,R 3123,CANCELLED,store
918.0,170.0,,"R653,50",,store
919.0,1801.0,invalid_date,,,
920.0,2552.0,invalid_date,R -200,Done,store
921.0,592.0,19/05/2001,,,
922.0,2403.0,2014/03/07,,CANCELLED,web
923.0,2592.0,,,Completed,app
924.0,939.0,invalid_date,R 1718,CANCELLED,web
925.0,222.0,2007-04-15,54,Completed,
926.0,4402.0,02/09/2006,R -200,Completed,
927.0,2741.0,16/04/2004,,,store
928.0,375.0,2003-06-12,R 1066,CANCELLED,store
929.0,372.0,,R -200,completed,store
930.0,1499.0,invalid_date,"R4059,23",completed,app
931.0,1233.0,invalid_date,,Completed,store
932.0,1145.0,,R -200,,web
933.0,2820.0,invalid_date,,,
934.0,,2007/03/18,"R3066,47",Done,store
935.0,2279.0,04/05/2005,,Completed,app
936.0,,1979/02/09,4991,Done,store
937.0,2802.0,,R 3933,Done,
938.0,550.0,1989-06-21,R -200,Done,app
939.0,1901.0,05/01/2012,"R4037,90",,
940.0,4464.0,2007-03-03,2755,Done,store
941.0,4020.0,20/07/1973,R 586,,app
942.0,4369.0,1973-08-09,"R2609,62",completed,app
943.0,1441.0,05/12/2006,,completed,web
944.0,3240.0,2024/04/05,R -200,CANCELLED,
945.0,,invalid_date,2084,CANCELLED,store
946.0,772.0,16/01/2019,R 1605,Done,app
947.0,4772.0,2018/07/28,2806,CANCELLED,app
948.0,3195.0,2024/06/01,3770,CANCELLED,store
949.0,2096.0,2010/09/10,"R4825,68",Done,web
950.0,1233.0,16/12/1979,R 316,completed,web
951.0,4456.0,31/05/1974,R 3667,CANCELLED,
952.0,3595.0,,R -200,Completed,store
953.0,1010.0,16/12/2023,"R3762,87",Done,
954.0,2812.0,,R 2724,,web
955.0,2209.0,,R -200,Done,web
956.0,741.0,17/03/2009,,,
957.0,1637.0,1993-02-12,R -200,CANCELLED,
958.0,2559.0,1976/02/27,R -200,completed,web
959.0,4452.0,1988/09/27,R -200,Done,store
960.0,1932.0,1986-12-28,R -200,Done,web
961.0,245.0,invalid_date,,completed,web
962.0,882.0,,R -200,Done,web
963.0,2795.0,1992/04/27,R -200,CANCELLED,
964.0,3556.0,2015-01-18,,Done,
965.0,2409.0,1997/08/20,R -200,,web
966.0,1715.0,1991/04/22,R -200,Completed,web
967.0,,,,,
968.0,461.0,,R -200,Completed,web
969.0,2843.0,1995/06/27,"R4273,79",,app
970.0,4370.0,22/04/1977,R 3449,,store
971.0,2493.0,invalid_date,"R3429,78",Done,web
972.0,453.0,07/08/1996,R 3953,CANCELLED,app
973.0,,,R 1347,Done,app
974.0,2608.0,,4644,CANCELLED,web
975.0,4705.0,invalid_date,,completed,store
976.0,3372.0,invalid_date,,Done,
977.0,3081.0,29/01/1984,1967,completed,
978.0,1822.0,2009/05/15,,CANCELLED,app
979.0,2316.0,24/04/1976,R -200,CANCELLED,
980.0,,2025/07/23,R -200,,store
981.0,2753.0,,R 369,CANCELLED,store
982.0,1055.0,,,,
983.0,3845.0,1987-01-06,,,app
984.0,3100.0,2015-05-05,R -200,,
985.0,4128.0,,"R4008,48",Completed,store
986.0,2866.0,,R -200,CANCELLED,
987.0,2894.0,invalid_date,,completed,web
988.0,4403.0,10/09/1980,R -200,Done,web
989.0,3661.0,1990/05/30,R -200,completed,store
,3172.0,1985-06-10,"R4327,43",completed,store
991.0,1791.0,2007/11/30,"R4918,99",Done,app
992.0,2265.0,,72,CANCELLED,app
993.0,2023.0,2016-12-08,R -200,Completed,web
994.0,2933.0,2024/04/22,1696,completed,
995.0,2703.0,1992-06-16,"R584,10",completed,store
996.0,1433.0,11/02/1970,R -200,,web
,2137.0,,R -200,CANCELLED,store
998.0,391.0,invalid_date,R -200,completed,app
999.0,,,"R3267,42",Done,web
1000.0,1871.0,1999/09/08,4908,Done,app
1001.0,2646.0,,,completed,
1002.0,1975.0,05/10/2013,,CANCELLED,store
1003.0,948.0,2011/06/11,"R2862,23",,store
1004.0,2985.0,17/04/1977,R 4863,CANCELLED,app
1005.0,3765.0,1992-08-31,,CANCELLED,
1006.0,75.0,invalid_date,R 693,Completed,app
1007.0,2692.0,invalid_date,R -200,Done,store
1008.0,1319.0,invalid_date,R 2326,CANCELLED,store
1009.0,3355.0,invalid_date,3579,,app
1010.0,4644.0,1984/03/13,"R1216,72",CANCELLED,store
1011.0,114.0,1986/01/07,199,CANCELLED,web
1012.0,4102.0,27/11/1971,R -200,completed,app
1013.0,2481.0,invalid_date,,completed,web
1014.0,129.0,2016-03-07,R 1307,completed,app
1015.0,4606.0,invalid_date,R 1381,Done,
1016.0,1244.0,invalid_date,,completed,store
1017.0,2807.0,invalid_date,,Completed,app
1018.0,4693.0,05/12/2015,1263,completed,app
1019.0,4478.0,08/07/2017,R -200,,store
1020.0,1124.0,12/06/2023,"R2563,13",,app
1021.0,2754.0,invalid_date,R 3863,Done,store
1022.0,4849.0,24/02/2025,,Done,app
1023.0,2646.0,1977-11-20,"R1513,93",Done,app
1024.0,2043.0,1970/01/07,R 4753,completed,
1025.0,1534.0,2007-01-17,R -200,CANCELLED,
1026.0,4126.0,invalid_date,R -200,,web
1027.0,,,1247,,app
1028.0,3259.0,1992/02/01,,,store
1029.0,2920.0,invalid_date,1317,,app
1030.0,1958.0,,R 4610,CANCELLED,app
1031.0,,21/07/1997,3227,Completed,
1032.0,3071.0,1983-04-11,,completed,
1033.0,3332.0,,R -200,CANCELLED,
1034.0,4674.0,,"R1813,55",Completed,
1035.0,2156.0,,R -200,CANCELLED,app
1036.0,1599.0,2007-11-13,"R3552,97",Done,app
1037.0,2445.0,1999-07-30,717,completed,app
1038.0,921.0,2020-08-05,"R4925,33",CANCELLED,app
1039.0,4908.0,16/10/2007,,CANCELLED,
1040.0,4953.0,invalid_date,R 966,Done,web
1041.0,378.0,1987/07/16,R -200,completed,
1042.0,1890.0,14/08/2001,"R3078,13",completed,app
1043.0,1211.0,invalid_date,833,Completed,store
1044.0,651.0,,,,app
1045.0,1907.0,2007-11-30,"R1314,45",Done,app
1046.0,2720.0,1988-08-02,R -200,completed,app
1047.0,,,,Completed,
1048.0,4928.0,23/06/2018,,Completed,
1049.0,4649.0,,R 2925,Done,
1050.0,2681.0,,R -200,Done,
1051.0,4466.0,1986/06/24,"R4405,29",Done,web
1052.0,972.0,1996/11/18,R -200,CANCELLED,web
1053.0,380.0,1973-09-14,1119,Done,web
1054.0,933.0,invalid_date,R 4385,,
1055.0,678.0,13/11/2001,R -200,,app
1056.0,,18/07/1986,503,,store
1057.0,,11/11/1976,1017,CANCELLED,
1058.0,2782.0,1987/12/08,4744,Done,web
,,18/10/1991,R 1992,Completed,app
1060.0,858.0,2013/10/22,2938,,
1061.0,4821.0,2013/01/25,R 323,CANCELLED,app
1062.0,3440.0,22/02/1982,R 4330,CANCELLED,store
1063.0,1454.0,2024/03/03,,,store
1064.0,3190.0,1976-11-14,4640,,store
1065.0,1030.0,invalid_date,R -200,Done,web
1066.0,,2019/05/23,R -200,Done,app
1067.0,2643.0,01/05/2023,"R2626,68",completed,store
1068.0,932.0,,,,web
1069.0,2293.0,1974/07/03,3104,CANCELLED,store
1070.0,1082.0,1990/12/12,,Completed,store
1071.0,4389.0,2021/02/25,2432,Done,store
1072.0,,invalid_date,,CANCELLED,store
1073.0,1732.0,2003/07/13,R 1504,,store
1074.0,4263.0,25/12/1999,"R3678,34",Done,web
1075.0,4029.0,1996-07-29,R -200,CANCELLED,web
1076.0,2301.0,1990/09/17,R 1096,CANCELLED,store
1077.0,617.0,1983-03-12,"R1768,30",completed,web
1078.0,2032.0,invalid_date,R -200,,
1079.0,4117.0,2000/06/30,2726,Completed,
1080.0,1839.0,09/09/2010,R -200,completed,store
1081.0,1565.0,1975/02/24,,,app
1082.0,236.0,21/08/2001,2580,,store
1083.0,1323.0,1989/10/01,R 1693,CANCELLED,store
1084.0,4652.0,1993-08-18,"R864,54",CANCELLED,app
1085.0,4477.0,1984/01/28,R -200,CANCELLED,
,1023.0,1978-11-19,R -200,CANCELLED,app
1087.0,3979.0,,,Done,
1088.0,217.0,21/08/1978,,Done,app
1089.0,2721.0,invalid_date,R -200,completed,app
1090.0,601.0,,"R1521,65",,store
1091.0,808.0,09/10/1994,,,app
1092.0,3051.0,invalid_date,"R2809,32",Completed,
1093.0,514.0,2024/02/11,R -200,,app
1094.0,4925.0,invalid_date,4544,Completed,app
1095.0,,1986/04/21,R 4662,Done,web
1096.0,2221.0,29/05/2005,R 852,Completed,web
1097.0,2207.0,,4028,Done,app
1098.0,,,"R2988,31",completed,web
1099.0,,1975-08-22,R 392,CANCELLED,store
1100.0,3886.0,1973-06-01,4706,,
1101.0,125.0,1985/09/13,616,,
1102.0,,invalid_date,R 2747,,web
1103.0,3107.0,1977-08-28,,,store
1104.0,1335.0,,R 2472,Done,store
1105.0,2111.0,1974/06/25,,completed,app
1106.0,4489.0,1990-01-29,,completed,app
1107.0,373.0,10/05/1998,2898,completed,web
1108.0,2357.0,1983-06-30,,Done,store
1109.0,4501.0,,R -200,CANCELLED,store
1110.0,1397.0,invalid_date,R -200,,app
1111.0,,2015-08-22,R -200,,
1112.0,1924.0,invalid_date,3736,Completed,app
1113.0,220.0,invalid_date,"R2897,44",CANCELLED,web
1114.0,4055.0,invalid_date,R -200,completed,app
1115.0,,,R 3403,CANCELLED,
1116.0,4027.0,invalid_date,3798,Done,app
1117.0,2539.0,,R -200,completed,app
1118.0,,,R 4894,CANCELLED,web
1119.0,534.0,invalid_date,4098,CANCELLED,app
1120.0,1616.0,2013/04/26,4723,,app
1121.0,,2000/04/14,R 3303,CANCELLED,app
1122.0,1461.0,invalid_date,,completed,app
,2533.0,31/05/2011,R -200,,store
1124.0,4544.0,1977/06/14,,,web
1125.0,1748.0,1993/11/27,R -200,completed,store
1126.0,799.0,invalid_date,"R1699,60",completed,
1127.0,597.0,invalid_date,"R107,78",completed,
1128.0,3708.0,invalid_date,R -200,CANCELLED,app
1129.0,1998.0,1996/05/21,,,
1130.0,2025.0,1991/12/10,908,Done,web
1131.0,1480.0,invalid_date,R -200,Completed,store
1132.0,681.0,23/12/2020,"R2125,90",completed,store
1133.0,1881.0,,3845,completed,
1134.0,,28/08/1998,4685,Done,app
1135.0,3471.0,2024/05/27,199,completed,
1136.0,4059.0,,,,app
1137.0,2513.0,2013/02/21,R 3856,Completed,
1138.0,648.0,2021-09-21,R 2689,completed,
1139.0,4004.0,,,Done,store
1140.0,1298.0,,R -200,completed,
1141.0,1627.0,,R 3339,Completed,
1142.0,2827.0,invalid_date,R 4442,Completed,
1143.0,986.0,1996-09-19,3896,completed,app
1144.0,2641.0,invalid_date,4330,CANCELLED,
1145.0,2693.0,,"R2269,53",CANCELLED,app
1146.0,252.0,2013-11-11,R -200,,
1147.0,1196.0,1996-09-22,"R1127,70",completed,
1148.0,4021.0,04/11/1979,R 1924,,
1149.0,4399.0,07/08/1983,"R4014,31",Completed,store
1150.0,3176.0,2007/05/27,R -200,CANCELLED,web
1151.0,1915.0,invalid_date,R -200,completed,store
1152.0,775.0,1973/01/04,4688,CANCELLED,
1153.0,775.0,,"R2348,94",Done,app
1154.0,3861.0,invalid_date,,Completed,app
1155.0,3595.0,,R 4154,CANCELLED,
1156.0,,1998/01/07,R -200,CANCELLED,web
1157.0,1406.0,2005-10-10,R 3045,Completed,
1158.0,1583.0,invalid_date,R -200,CANCELLED,web
1159.0,290.0,13/09/1976,797,Done,store
1160.0,2414.0,1986/10/23,R -200,Completed,
1161.0,369.0,1980/10/15,4870,Done,store
1162.0,3654.0,1999/11/24,,Done,web
1163.0,4043.0,invalid_date,R 3433,,web
1164.0,3495.0,2013/12/03,R -200,Completed,app
1165.0,4707.0,2008-07-23,4832,CANCELLED,
1166.0,,,692,Done,store
1167.0,1909.0,01/04/2019,,Completed,app
1168.0,,2018-09-30,R -200,Done,store
1169.0,4864.0,invalid_date,"R1791,31",completed,web
1170.0,4887.0,2014/11/01,R -200,,web
1171.0,4230.0,,R 616,Done,web
