transaction_id,order_id,payment_method,transaction_amount,transaction_date,success_flag
602.0,999999,Card,3397.0703452166417,2002-09-20,Y
603.0,2688,,NaN,2023-03-32,Y
604.0,4251,Cash,NaN,,N
605.0,1428,,2456,27/10/2017,
606.0,210,Card,3632.5066777978664,,
607.0,999999,,-1159.932911487811,2002-10-13,Y
608.0,999999,card,1358.0416752656179,1999-03-11,
609.0,1094,Crypto,-1413.1397790827175,27/11/2011,
,1895,Crypto,3532,,N
611.0,4103,,3526,02/11/1997,
612.0,3008,Crypto,3321,2017-05-28,maybe
613.0,3519,Card,NaN,2023-03-32,Y
614.0,2885,CASH,NaN,2023-03-32,
615.0,4083,Crypto,1980,,maybe
616.0,1533,Crypto,NaN,03/07/2020,N
617.0,4862,Cash,1242,13/01/1992,
618.0,3656,CASH,NaN,2023-03-32,Y
619.0,2465,,NaN,25/02/1988,N
620.0,676,,4555.543822713603,,N
621.0,2576,,NaN,2023-03-32,N
622.0,2249,Cash,NaN,1993-09-08,Y
623.0,3143,Crypto,706,08/09/2023,maybe
624.0,1482,card,NaN,2023-03-32,
625.0,4683,Cash,2598,,maybe
626.0,2808,CASH,NaN,2023-03-32,N
627.0,432,CASH,2810,2023-03-32,Y
628.0,4813,Cash,4931,20/01/2025,Y
629.0,3005,Cash,NaN,,maybe
630.0,4720,Crypto,495,24/08/1991,Y
631.0,1789,card,-1330.622304790144,1986-08-15,N
632.0,4687,,206,,Y
633.0,1858,CASH,3090.4916120669595,1990-12-31,Y
634.0,999999,,NaN,,N
635.0,999999,card,810.3793668436501,16/08/2023,
636.0,4757,card,2783,2023-03-32,
637.0,380,Cash,NaN,2023-03-32,N
638.0,543,Crypto,1349,2021-10-08,maybe
639.0,1848,Cash,NaN,2020-02-25,maybe
640.0,1542,card,1581,,N
641.0,472,,NaN,2023-03-32,maybe
642.0,1341,Card,2792.1411905207005,17/06/1993,
643.0,2100,CASH,2550,2009-02-28,N
644.0,2443,Crypto,NaN,22/07/2012,
645.0,2155,Crypto,NaN,,Y
646.0,1614,card,771.8725061753457,2019-06-02,maybe
647.0,3457,Cash,2384.341909144,22/05/2007,
648.0,546,,NaN,2000-11-07,
649.0,813,Cash,2452.2994320353473,,Y
650.0,999999,card,NaN,2023-03-32,Y
651.0,637,Crypto,NaN,2023-03-32,Y
652.0,2620,CASH,1472,1975-11-28,maybe
653.0,2850,Cash,940,02/03/2023,
654.0,4975,Crypto,NaN,02/04/1975,
655.0,2713,,NaN,22/01/2018,N
656.0,999999,CASH,3104,,
657.0,3029,Card,4722.515957372139,,maybe
658.0,999999,card,NaN,,maybe
659.0,2062,Card,NaN,2023-03-32,N
660.0,1844,Card,2529,23/06/2006,
661.0,2226,Cash,2850.4833412473554,12/07/2004,Y
662.0,4108,Card,NaN,14/05/1983,N
663.0,3437,Cash,379,,maybe
664.0,2323,Cash,819,2019-02-11,
665.0,999999,,NaN,1975-04-11,maybe
666.0,1791,CASH,2672.166143455356,09/12/1996,N
667.0,911,Card,4544,2017-08-25,N
,779,Crypto,4729,14/03/1976,
669.0,4055,Cash,4312.2716792499705,30/03/2006,
670.0,2496,Crypto,3644.9856364834395,24/08/2015,Y
671.0,3176,Cash,-1720.6459675871802,2008-09-30,N
672.0,3732,Card,2271,,maybe
673.0,1368,Crypto,3922.90907244338,01/03/2024,Y
674.0,433,Crypto,1699.5958556820124,2023-03-32,N
675.0,4505,card,-1324.0737944689554,2023-03-32,N
676.0,852,,-424.81306188526014,07/12/2015,maybe
677.0,3490,Card,NaN,2004-04-14,N
678.0,2644,Cash,4354,28/08/1993,N
,3161,card,-448.1093273697595,,Y
680.0,1844,,4479,03/05/2014,
681.0,618,card,131.34634926995705,30/05/1978,
682.0,4429,,-371.69986572948983,,Y
683.0,3749,card,4178.048328635326,1998-06-27,N
684.0,4996,Card,2614,11/05/2001,maybe
685.0,1447,Cash,NaN,15/11/1979,
686.0,410,CASH,4965.184133684596,09/12/1975,N
687.0,999999,CASH,1038.371676335426,1988-01-28,N
,8,CASH,4067.67827367629,2023-03-32,
689.0,2331,Cash,NaN,2023-03-32,Y
690.0,1242,Cash,NaN,01/12/2003,maybe
691.0,2659,,NaN,02/01/2008,Y
692.0,4398,card,NaN,2023-03-32,Y
693.0,3807,Cash,342.087403056556,2023-03-32,maybe
694.0,3103,Cash,-1553.6743796273718,06/05/1976,Y
695.0,2419,Cash,4914,17/12/2016,N
696.0,3456,Card,2475,2023-03-32,
697.0,4658,card,3372,2023-03-32,maybe
698.0,4141,card,NaN,,Y
699.0,2388,Card,3587.1588623265616,2023-03-32,maybe
700.0,1626,card,4510,2023-03-32,maybe
701.0,2361,Card,-1529.8531032855271,2004-08-11,Y
702.0,990,card,2319,04/04/2016,N
703.0,339,Card,74,,maybe
704.0,4349,CASH,2242,2014-09-03,Y
,4424,Card,3373,17/06/1995,N
706.0,4707,CASH,2681,22/12/1995,maybe
707.0,1651,CASH,-1804.5477529699692,,Y
708.0,976,Cash,1281,2023-03-32,Y
709.0,1304,Cash,NaN,2001-02-13,Y
710.0,368,CASH,NaN,,
711.0,1978,Cash,1761,,maybe
712.0,999999,CASH,2734.8660100721554,,
713.0,2217,Card,-215.7955910389121,2023-03-32,Y
714.0,518,CASH,NaN,2023-03-32,Y
715.0,734,CASH,-1962.1483649537386,,Y
716.0,895,Cash,1895,2012-01-29,Y
717.0,1481,CASH,NaN,2023-03-32,
718.0,1342,Crypto,NaN,12/06/2021,N
719.0,999999,card,361.83555353365773,1986-01-22,maybe
720.0,999999,CASH,965,1983-03-30,Y
721.0,504,,NaN,1984-02-26,maybe
722.0,2337,CASH,2968,07/01/1973,
723.0,3985,Crypto,3677,2023-03-32,
724.0,4490,Crypto,4388.689298758248,,maybe
725.0,324,,4604,,
726.0,3862,Cash,3600.502431038267,,N
727.0,447,Card,NaN,03/04/2015,
728.0,2332,CASH,NaN,2023-03-32,Y
729.0,1896,Card,15,1991-04-19,Y
730.0,1236,CASH,NaN,21/08/1972,N
,2182,,-1002.5047131087719,,N
732.0,4247,Crypto,NaN,2023-03-32,maybe
733.0,1016,Cash,4344,30/07/2010,maybe
734.0,4876,card,NaN,2023-03-32,
735.0,999999,,1292,28/06/1986,N
736.0,4857,card,-981.0128122060228,,maybe
737.0,547,Cash,NaN,2025-12-09,maybe
738.0,3866,Cash,35,,
739.0,769,Crypto,1692,,maybe
,1381,,-459.22692336024875,1984-08-31,Y
,4578,Cash,939,1979-01-14,Y
742.0,629,card,NaN,14/07/2022,maybe
743.0,270,CASH,4922,,maybe
744.0,640,,4514.3578510122115,2023-03-32,Y
745.0,2840,CASH,3810,,N
746.0,3997,CASH,NaN,19/07/1996,maybe
747.0,605,,1012,,N
748.0,999999,Card,2141,1970-07-13,maybe
749.0,2868,,2588,2009-08-29,N
750.0,999999,Crypto,NaN,1993-03-29,Y
751.0,74,Crypto,NaN,1981-02-25,Y
752.0,999999,Crypto,1538.7901773078847,07/09/2001,
753.0,391,Crypto,2077.2588417500697,,N
754.0,204,Card,2712,06/02/2017,Y
755.0,1200,,NaN,1993-06-10,
756.0,299,,1744,02/09/1994,maybe
757.0,4116,Cash,NaN,,
758.0,1211,Cash,2933.450234821851,2023-03-32,N
759.0,3828,CASH,NaN,12/08/2003,Y
760.0,3340,,NaN,,maybe
761.0,569,,2861,30/06/1985,maybe
762.0,4093,CASH,3498.1671522464812,15/05/2002,
763.0,801,CASH,-1484.5670810622664,16/08/2006,
764.0,4560,card,3387.0279174128164,06/11/1997,N
765.0,4450,,NaN,10/12/1983,N
766.0,4014,Cash,1004,17/06/1979,N
767.0,929,Cash,610.8874355442958,24/12/1992,
,1690,,NaN,2013-01-17,maybe
769.0,999999,CASH,NaN,12/02/2002,
770.0,3313,Crypto,419.1994875665564,2023-03-32,
771.0,3722,Crypto,665,,maybe
772.0,999999,,4147.125468094188,2023-03-32,
773.0,999999,Cash,4012.532450270968,,maybe
774.0,4700,Crypto,2178,2023-03-32,N
775.0,2388,Cash,1435,2023-03-32,
776.0,2072,Card,NaN,,maybe
777.0,1987,Card,4140,2023-03-32,maybe
778.0,453,Cash,881,2003-03-14,maybe
779.0,4266,Cash,-1620.1999899679424,2007-06-01,Y
780.0,999999,Cash,-1571.7248010972685,2023-03-32,N
781.0,332,CASH,NaN,,maybe
782.0,2790,CASH,3286.11440366418,10/10/2006,
783.0,999999,Crypto,3862.452113069543,,maybe
,947,Cash,2609,,Y
785.0,999999,card,NaN,,Y
786.0,209,Card,3020.2927359794685,2010-04-23,N
787.0,3575,Cash,NaN,2023-03-32,maybe
788.0,4793,Cash,NaN,14/11/1989,N
789.0,2316,CASH,3067,02/01/1977,N
790.0,1674,Cash,NaN,2023-03-32,N
791.0,3627,CASH,2956,02/09/1995,N
792.0,1759,,4763,1981-03-10,Y
,2591,Cash,4883,1984-11-26,N
794.0,4412,Cash,1936,,
795.0,2569,Crypto,1953.1773720014426,2023-03-32,Y
796.0,3977,Crypto,NaN,,Y
797.0,3489,,3899.9725985101777,,
798.0,999999,,-1081.905744935037,1992-08-31,
799.0,4402,Cash,NaN,20/12/1970,Y
800.0,999999,Cash,639,15/05/2025,maybe
,4898,Cash,NaN,12/09/1983,Y
802.0,3458,Cash,1668.4275502976152,2023-03-32,N
803.0,901,card,3429,2023-03-32,N
804.0,2894,card,NaN,2012-02-26,Y
805.0,705,card,-451.07421237932635,2023-03-32,N
806.0,595,,NaN,,Y
807.0,4017,card,NaN,2023-03-32,maybe
808.0,3725,Crypto,-422.2952277423028,2002-05-29,N
809.0,1776,Crypto,4873.732412987966,11/11/1991,maybe
810.0,3894,,-664.0785319292772,21/09/2018,Y
811.0,303,Card,4204,,
812.0,3352,Crypto,NaN,1976-04-18,Y
813.0,4335,CASH,-503.03697632905096,14/12/1972,N
814.0,3901,card,NaN,1976-04-15,Y
815.0,3016,,148,2023-03-32,Y
816.0,3849,card,NaN,2023-03-32,Y
,3479,Cash,NaN,1971-04-24,maybe
818.0,3275,Cash,NaN,16/07/2006,Y
819.0,999999,Crypto,NaN,20/12/1997,maybe
820.0,1220,card,2935.0616268055064,2023-03-32,
821.0,4367,CASH,NaN,2023-03-32,N
822.0,999,Crypto,4890.648475173943,06/01/1970,maybe
823.0,1535,,2190,2023-03-32,maybe
824.0,999999,Crypto,NaN,26/11/2015,Y
825.0,1235,CASH,4263,2023-03-32,Y
826.0,3238,Crypto,3174,2023-03-32,
827.0,999999,card,542,15/08/2004,Y
828.0,2272,,1388,16/12/2013,maybe
829.0,2025,Cash,1963,2020-02-13,Y
830.0,3493,Cash,1546,,Y
831.0,2561,Crypto,2253,19/02/1985,maybe
832.0,4217,CASH,4160,2023-03-32,N
833.0,3044,Crypto,3959,2023-03-32,Y
,3340,card,693,15/10/1992,
835.0,1225,CASH,NaN,,maybe
836.0,2818,,-585.3706690921179,,maybe
837.0,1254,Crypto,NaN,1983-08-25,N
838.0,781,Crypto,74,2023-03-32,maybe
839.0,999999,Crypto,NaN,,maybe
840.0,54,CASH,2957,,
841.0,2532,Crypto,125,,N
842.0,4168,Card,4250.811490460478,2021-06-01,maybe
843.0,800,,1036,2023-03-32,Y
844.0,444,Cash,4302.988418359526,2023-03-32,N
,2963,CASH,NaN,2012-07-05,N
846.0,2643,Cash,3398.0226820169346,1998-03-05,maybe
847.0,3997,Crypto,2273.187116890348,02/11/2017,N
848.0,999999,card,3077.0621069287763,18/10/1975,maybe
849.0,3279,Crypto,3852,2023-03-32,N
850.0,2720,CASH,1337.4100867664192,,
851.0,1190,CASH,NaN,,maybe
852.0,999999,Card,3759,1977-02-08,N
853.0,1540,Cash,1774.852799150828,2023-03-32,N
854.0,999999,card,NaN,26/03/1984,maybe
855.0,1469,Card,-1398.0269270564952,2023-03-32,N
856.0,3593,Crypto,3197.27008651275,2023-03-32,
857.0,2729,Cash,3187.580751514379,1993-01-26,Y
858.0,3906,Card,1314.769535500635,01/01/2013,N
859.0,2191,Cash,3578,2013-04-09,
860.0,999999,CASH,4178,2024-12-26,
861.0,4048,card,3271,1997-01-25,Y
862.0,1980,,NaN,1992-05-13,maybe
863.0,3072,card,NaN,,maybe
864.0,2693,CASH,NaN,,Y
865.0,4587,,NaN,15/01/1984,N
866.0,2702,CASH,3673,1980-04-21,
867.0,2862,Card,NaN,,maybe
868.0,3062,,4089,2023-03-32,Y
869.0,2936,Cash,NaN,,
870.0,4984,CASH,NaN,,Y
871.0,2991,,NaN,2023-03-32,Y
872.0,2203,Card,416.11053967166436,,maybe
873.0,3849,card,NaN,30/07/2013,maybe
874.0,999999,card,4124.535076619248,2023-03-32,N
875.0,1653,card,3330,1977-10-18,Y
876.0,3426,Cash,380,,N
877.0,4825,Crypto,1483,1993-04-26,
878.0,3296,,NaN,2023-03-32,Y
879.0,531,Crypto,NaN,,
880.0,4420,,1961.1195207733722,2023-03-32,maybe
881.0,3038,,-1028.2117762768603,2023-03-32,
882.0,1095,Crypto,NaN,20/01/1995,Y
,3363,Cash,4659,2023-03-32,Y
884.0,2691,card,2971.2961417342885,,maybe
885.0,4461,card,4876.204831802018,2023-03-32,N
886.0,2675,Cash,1448.3594787244524,30/10/1970,N
887.0,4097,Cash,2565,,
888.0,3078,CASH,4391,2023-03-32,maybe
889.0,385,,1962,,Y
890.0,4952,Crypto,NaN,,N
891.0,999999,card,3773,2023-03-32,
892.0,1417,,1965,08/08/2014,
893.0,3827,Card,NaN,22/06/1974,
894.0,4134,card,1778,2021-03-10,N
895.0,3053,Card,1567.0863183173183,2023-03-32,maybe
896.0,280,,2052,,
897.0,2076,CASH,4754,31/05/1974,
898.0,999999,Crypto,3910,,N
899.0,2902,card,NaN,2023-03-32,N
,4292,Cash,NaN,2020-01-27,maybe
901.0,3633,CASH,1182,2009-02-26,Y
902.0,1784,card,NaN,2023-03-32,Y
903.0,2460,card,-1851.20307873353,2023-03-32,N
904.0,584,,2074,,maybe
905.0,999999,card,NaN,2023-03-32,maybe
906.0,3896,,770,2023-03-32,N
907.0,3948,card,-1413.5855969668385,04/11/1994,maybe
908.0,2276,Cash,3728,2023-03-32,maybe
909.0,4589,Cash,NaN,2023-03-32,maybe
910.0,1142,Cash,-1273.3499511946657,2006-03-31,N
911.0,726,,1124,2023-03-32,Y
912.0,2501,CASH,NaN,2008-10-21,N
913.0,1872,CASH,2308,,
914.0,1803,,4596,2023-03-32,N
915.0,2099,Cash,4995,,maybe
916.0,3407,Card,3510.4289291957666,30/11/1982,
917.0,999999,Cash,NaN,,
918.0,2055,CASH,NaN,1982-07-17,Y
919.0,694,CASH,NaN,2017-06-21,
920.0,868,CASH,NaN,,maybe
921.0,3447,card,560,2023-03-32,N
922.0,999999,card,4423.901571596515,2023-03-32,
923.0,4332,Cash,430,21/01/1986,maybe
924.0,227,Crypto,761.0104394285627,2009-10-17,
925.0,1062,,129.9515889944587,29/07/1994,maybe
926.0,4348,card,1176.2723409868418,14/06/2024,maybe
927.0,4965,CASH,2755,06/08/1980,maybe
928.0,643,Cash,NaN,1971-07-22,N
929.0,511,Crypto,NaN,07/02/1999,
930.0,2439,Card,619,1983-08-21,maybe
931.0,1522,Cash,718,2023-03-32,maybe
932.0,4074,card,1638.5251123751286,19/02/2015,N
933.0,2503,Cash,-1623.4154684477724,2023-03-32,N
934.0,2415,CASH,1536,27/08/2019,Y
935.0,4913,Cash,NaN,2023-03-32,Y
936.0,173,CASH,NaN,14/01/1982,Y
937.0,3944,CASH,-285.69847203596373,21/07/2012,N
938.0,999999,Crypto,4472,16/11/1987,N
939.0,2792,card,1116,,
940.0,4228,Cash,-1025.3236034522133,,
,999999,,1745,2023-03-32,
942.0,2945,card,NaN,,maybe
943.0,4435,,3122,31/03/1975,
944.0,1837,CASH,2790,,maybe
945.0,99,Crypto,3879,2023-03-32,maybe
946.0,1779,CASH,2369.6049986653943,13/05/2001,
947.0,1477,CASH,4432,1971-02-27,
948.0,4133,CASH,2761,17/12/2007,Y
949.0,2872,,1128.7287494683055,02/06/1980,
950.0,496,,NaN,22/11/2009,
951.0,199,CASH,-84.85145681451218,2023-03-32,Y
952.0,4467,CASH,NaN,2023-03-32,N
953.0,1991,,4634,18/02/2011,Y
954.0,3302,Crypto,-1114.1256190080217,30/06/2007,Y
955.0,3909,card,2914.1237456607596,04/11/2007,N
956.0,4573,Crypto,2070,2023-03-32,maybe
957.0,3828,Crypto,2535,2023-03-32,Y
958.0,889,card,NaN,,
959.0,1735,CASH,-1347.9170408703128,,Y
960.0,161,CASH,2628,17/11/1978,
961.0,2700,Cash,4514.283523195985,2023-03-32,
962.0,1983,card,NaN,1989-02-08,N
963.0,2886,Crypto,4233.998033305958,,Y
964.0,3748,card,NaN,2023-03-32,N
965.0,3206,card,NaN,,N
966.0,104,CASH,2128,24/02/2018,N
967.0,4982,Crypto,3724.016058913363,2023-03-32,maybe
968.0,3580,Card,422.8484663049612,2023-03-32,maybe
969.0,4079,card,3970,28/10/1973,
970.0,107,Cash,-1359.2369539896044,2023-03-32,
971.0,3068,,276,,Y
972.0,1796,Card,2931,,maybe
973.0,2935,CASH,NaN,,
974.0,2778,Card,NaN,22/08/1985,maybe
975.0,4236,Cash,1812,2023-03-32,maybe
976.0,3085,Cash,NaN,,
,724,card,NaN,29/06/2010,
978.0,318,Crypto,4016.385484939796,03/07/2015,
979.0,4506,CASH,3714.372960786389,01/03/2017,maybe
980.0,960,Crypto,4315,2023-03-32,Y
981.0,1063,CASH,-1681.5599250923424,2015-12-03,N
982.0,3985,card,-406.2918628929667,06/10/2016,Y
983.0,999999,CASH,1033,1989-01-18,maybe
,1878,Crypto,1389.1147039842213,01/07/2019,Y
985.0,1240,,NaN,,maybe
986.0,3775,card,3355,1972-06-23,
987.0,1268,CASH,3466,2009-06-16,
988.0,1723,,-1722.198545442986,2018-02-07,N
989.0,4503,,NaN,2023-03-32,maybe
,4330,CASH,NaN,2023-03-32,
991.0,2279,Crypto,NaN,17/04/2012,maybe
992.0,3233,Cash,1044.08356163593,1996-10-17,N
993.0,2774,card,NaN,2013-11-02,
994.0,2453,Cash,2880,2023-03-32,N
995.0,354,card,2056.7945684049014,06/06/2023,N
996.0,4105,,-207.82635788804214,2025-02-28,maybe
997.0,3577,CASH,-1267.1876457617682,,
998.0,3233,,2020.1506496967859,,
999.0,490,CASH,3426,2023-03-32,maybe
1000.0,3635,Crypto,NaN,,Y
1001.0,968,CASH,NaN,2023-03-32,N
1002.0,1663,,4404.835156475395,,maybe
1003.0,999999,Crypto,-317.53101562070447,2010-12-26,Y
1004.0,2853,CASH,NaN,,N
1005.0,3415,card,NaN,2023-03-32,Y
,302,Cash,NaN,,N
1007.0,1652,CASH,2061,26/04/2015,N
1008.0,2720,Crypto,NaN,25/06/1993,maybe
1009.0,1319,Cash,NaN,2023-03-32,Y
1010.0,4803,card,NaN,2023-03-32,maybe
1011.0,1856,CASH,NaN,,maybe
1012.0,4548,,695,12/10/1973,
1013.0,1039,,1234.2165688070104,,Y
1014.0,137,CASH,766.0555936605506,2023-03-32,N
1015.0,999999,Cash,514,2023-03-32,maybe
,3801,,NaN,2023-03-32,
,4513,Card,3501,,maybe
1018.0,4287,card,3820.6624045440494,2011-05-14,maybe
1019.0,3101,card,3743,04/11/1988,Y
1020.0,801,,4243,09/11/2002,N
1021.0,3156,,1086.2122763408802,,N
,900,,NaN,09/12/2004,maybe
1023.0,4167,Cash,NaN,,
1024.0,2170,Crypto,1368.3021559920871,04/12/1998,N
1025.0,2857,,NaN,2023-03-32,N
1026.0,383,CASH,2265,2005-07-29,
1027.0,1069,Card,3713,1980-03-20,Y
1028.0,1685,Card,NaN,2023-03-32,
1029.0,4210,,4375,2023-03-32,
1030.0,1519,,NaN,2023-03-32,N
1031.0,4933,Cash,179.4126268137452,31/01/1987,N
,4210,card,NaN,06/03/1990,
1033.0,1349,Cash,180.02041020653496,2023-03-32,maybe
1034.0,3745,,4069,15/06/1996,maybe
1035.0,4772,Card,NaN,25/03/1973,maybe
1036.0,2016,Card,NaN,2023-03-32,
1037.0,999999,card,3360,25/11/2007,maybe
1038.0,3184,CASH,NaN,2023-03-32,
1039.0,1706,card,2710,1994-04-15,maybe
1040.0,2416,,NaN,,N
1041.0,4358,card,NaN,15/03/2001,N
1042.0,999999,card,214.60087759567386,24/08/2002,maybe
1043.0,2063,CASH,3214.5870328744422,1985-05-22,
1044.0,4437,,NaN,23/04/1990,
1045.0,3168,card,3832.9805380685702,1977-11-16,Y
1046.0,3212,Crypto,NaN,2006-12-09,N
1047.0,1607,,3483.356316293194,1993-03-20,maybe
,4818,card,856,30/03/1976,Y
1049.0,1734,card,4781.067120088263,2023-03-32,maybe
1050.0,3461,,1408,1995-04-09,N
1051.0,1616,Crypto,NaN,1989-03-01,
1052.0,193,card,NaN,1985-01-07,
1053.0,4313,card,NaN,2023-03-32,Y
1054.0,4860,Crypto,1565,08/02/1979,
1055.0,2692,Crypto,2901.018523593022,20/03/2000,Y
1056.0,3694,CASH,3832.66349973841,04/04/1983,N
1057.0,999999,Card,837,1997-12-11,
1058.0,3202,Cash,4330,17/03/1976,maybe
1059.0,474,card,NaN,1980-05-05,N
1060.0,477,Crypto,586.2048515259962,,maybe
1061.0,3096,Card,NaN,1988-05-22,
1062.0,2339,Crypto,569,2023-03-32,N
1063.0,2594,CASH,1729,2017-08-08,
1064.0,1489,Crypto,NaN,,N
1065.0,55,card,NaN,1980-06-18,maybe
1066.0,2847,Cash,NaN,11/01/2015,N
1067.0,1181,CASH,1222,02/04/2001,
1068.0,3247,Cash,2126.6416492852986,01/03/1988,
,605,Card,258,2023-03-32,Y
1070.0,4783,Card,1299.2408342973258,2023-03-32,Y
1071.0,1196,Card,-1136.634301097936,20/02/2020,Y
1072.0,501,,-578.0930368511963,1977-04-28,maybe
1073.0,4746,CASH,3222.650052449232,01/06/2005,N
1074.0,729,Cash,963.8036105694473,,maybe
1075.0,2404,CASH,NaN,15/12/1981,Y
1076.0,1175,Cash,NaN,31/01/1998,maybe
1077.0,4319,Crypto,2259.8319362302063,2023-03-32,Y
1078.0,1442,Cash,NaN,2023-03-32,Y
1079.0,2368,Crypto,2851,05/03/1995,
1080.0,3169,Cash,NaN,18/06/1990,maybe
1081.0,3744,Cash,2007,2023-03-32,Y
1082.0,999999,Cash,4787.8043453455575,,N
1083.0,213,CASH,4945,2023-03-32,N
1084.0,2422,Cash,NaN,1981-04-30,Y
1085.0,3789,Cash,4056.3601412855696,2023-03-32,
1086.0,1779,,NaN,31/08/1987,Y
1087.0,2332,Crypto,859.9075499635187,10/10/2013,maybe
1088.0,681,Crypto,NaN,2004-04-27,Y
1089.0,1726,Cash,NaN,,maybe
1090.0,4171,Crypto,NaN,2023-03-32,N
1091.0,3412,CASH,3451,1978-04-17,maybe
1092.0,3107,Cash,NaN,18/09/2001,
1093.0,24,card,2105,14/06/2004,maybe
1094.0,999999,CASH,4253.389678800001,2023-03-32,Y
1095.0,3281,,NaN,12/06/2015,maybe
1096.0,73,card,3669,22/04/1980,
1097.0,999999,CASH,4980,2000-10-26,maybe
1098.0,2957,Cash,4859,,
1099.0,4237,Card,-132.73150662948524,2023-03-32,maybe
,3744,Crypto,NaN,1993-10-10,maybe
1101.0,3108,Crypto,-1861.1055913477594,,
1102.0,3646,CASH,1560.5565876289857,2023-03-32,
1103.0,43,Card,NaN,,maybe
1104.0,4810,card,4220,17/10/1972,Y
1105.0,4257,CASH,NaN,,Y
1106.0,2709,,4660,2023-03-32,Y
1107.0,3183,Cash,NaN,,
1108.0,1966,,NaN,2023-03-32,
1109.0,711,card,424.1640504773195,2023-03-32,
1110.0,278,Cash,-355.56469883433783,08/07/1995,Y
1111.0,2292,Cash,3147,2024-03-24,N
1112.0,1282,card,2022.5247988063115,2021-05-15,
1113.0,4709,Cash,NaN,1996-10-23,Y
,3247,Card,NaN,11/09/1995,Y
1115.0,3691,CASH,3442,2023-03-32,maybe
1116.0,4139,CASH,1471,1973-03-23,Y
,1851,CASH,NaN,18/08/2022,maybe
1118.0,4683,card,4027.8777783315036,,
1119.0,999999,Crypto,-803.6370759715437,,N
1120.0,1693,card,NaN,1976-03-18,
1121.0,3086,,2377.1682916149666,2023-03-32,N
1122.0,3487,Cash,NaN,,
1123.0,1620,Card,NaN,14/02/2005,
1124.0,4615,,NaN,2022-08-06,maybe
1125.0,2797,card,2072,2023-03-32,N
1126.0,1048,card,2502,,
1127.0,4432,Card,4534.020470813877,,
1128.0,676,,3798.754879871871,,N
,1872,Card,NaN,,maybe
1130.0,4589,CASH,2514,1999-07-25,N
1131.0,3507,Card,NaN,2023-03-32,N
1132.0,2136,Crypto,1944,1983-12-08,N
1133.0,3097,,4231,05/11/2011,Y
1134.0,3947,card,NaN,,N
1135.0,999999,card,4236,1981-09-19,N
1136.0,2352,CASH,-441.7827705304735,,N
1137.0,2072,Crypto,NaN,2023-03-32,maybe
1138.0,1674,Crypto,2794,04/02/2001,N
1139.0,712,card,NaN,17/10/1998,maybe
1140.0,1210,CASH,1312,2023-03-32,
1141.0,3784,Crypto,3759.6485964457815,2011-10-09,
1142.0,4549,Crypto,NaN,,
,2297,,221.45828316397547,2023-03-32,maybe
1144.0,3708,CASH,2426,,N
,2870,CASH,NaN,16/08/1972,Y
1146.0,3599,CASH,-988.6257236355466,2023-03-32,maybe
1147.0,1759,Card,NaN,04/04/2026,
1148.0,1493,card,-72.16058678695322,2021-03-04,N
1149.0,791,,4013,28/01/1991,
1150.0,799,Card,1877,2006-05-15,Y
1151.0,914,,3046.5402259198218,,maybe
1152.0,3364,card,2717,2023-03-32,N
1153.0,2857,Card,1228.092629998629,2014-05-13,
1154.0,1511,Crypto,-1437.7263146429916,15/05/1994,maybe
1155.0,2941,,13.12102858269941,,N
1156.0,1496,Crypto,-308.29124117729384,11/09/1993,
1157.0,2051,Cash,4110.68629775997,29/07/2017,
1158.0,4774,CASH,1349.4534883929036,,
1159.0,4615,Card,NaN,07/11/1974,maybe
1160.0,915,CASH,1048.6139338560788,1993-10-18,Y
1161.0,1508,,3858,31/08/2008,
1162.0,4338,card,4653.814050631765,2023-03-32,Y
1163.0,3307,Card,NaN,2014-02-17,
1164.0,1245,Card,2398,2023-03-32,N
1165.0,1692,Cash,-796.5867292814569,,N
1166.0,3283,card,2281,,
1167.0,4904,CASH,NaN,2023-03-32,Y
1168.0,940,Crypto,3972,2023-03-32,
1169.0,2060,Cash,-349.70013983384365,1994-07-11,maybe
1170.0,37,Crypto,1815.3207986818265,2016-03-02,maybe
1171.0,1728,Cash,707.7044093073705,2023-03-32,N
1172.0,2259,Crypto,4083.2750278131207,1993-07-27,N
1173.0,2729,Crypto,NaN,22/12/1991,maybe
1174.0,431,card,1457,,maybe
1175.0,595,,2250,2023-03-32,
1176.0,3149,Cash,1598,1974-01-11,Y
1177.0,1361,Card,614.639676370607,,
1178.0,999999,CASH,924.5754705657996,,Y
1179.0,1942,Card,1469,2007-08-11,
1180.0,3084,Card,914.3802632943703,,N
1181.0,999999,Card,357.9526822455314,,maybe
1182.0,3662,,2654,2023-03-32,
1183.0,6,Crypto,-1756.3591315815397,2001-05-02,N
1184.0,103,,3170,2019-08-15,N
1185.0,1194,,970.7786285675015,2000-01-15,Y
1186.0,1793,Cash,214,2023-03-32,Y
,4324,Cash,1103,2023-03-32,N
1188.0,1152,,NaN,03/02/2001,
1189.0,318,Crypto,609,1986-03-15,
1190.0,4874,CASH,2606,2023-03-32,N
1191.0,3609,Cash,2881,2000-12-22,
1192.0,999999,card,3092.3354339523084,2023-03-32,Y
1193.0,999999,card,2626.886003792899,1971-03-18,
1194.0,1434,card,831.2727013101685,,N
1195.0,2106,Card,NaN,2023-03-32,Y
1196.0,4840,Cash,3889,,
,2256,Card,-1065.181477877014,2010-10-07,maybe
1198.0,4817,CASH,NaN,05/11/1977,
